Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,ResourcesNb,ResourcesMeanEntropy,LoadConfigurationSize
2252872955020d53a56a270bda711a79e43c026d5c5c4efc14b42d7bb7ff1156.exe,134c377b4788068041a3a7f1989ec6b0,332,224,782,2,28,1297920,1564160,7168,5376,4096,1302528,4194304,4096,512,4,0,0,0,4,0,1601536,1024,1609085,3,0,2097152,4096,1048576,4096,0,16,11,3.6980728543821724,0,0.0,0
f96327b104b6487a604b7b099921eaed35c8bb445534c1a29cd280069653660b.exe,eb51e8cbb840ace72c5a42d3e0ce2765,332,224,259,8,0,102400,38400,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,163840,512,2620425,2,0,1048576,4096,1048576,4096,0,16,4,5.190649831846844,7,3.552233360267149,0
9773bcd1383410649884abe2985277f4d51e839f6f49446d13ab67e0bd18f413.exe,ed1da88dca5699f9e01a7e4fa08be78c,34404,240,558,2,38,134144,10423296,24064,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,10473472,1024,10470613,2,352,2097152,4096,1048576,4096,0,16,11,3.7175822120357576,2,4.300486527999391,0
39dd749c32c81af709f676a0bcb808191244439090f6404aabb445d16723a2e2.exe,b65204b855a9031d3a1e8480899ed0ce,332,224,259,8,0,102400,38400,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,163840,512,2743342,2,0,1048576,4096,1048576,4096,0,16,4,5.505351103499877,7,4.626980802755845,0
283ece83572923032a368088751b611aee0d866be61d048935d9b5ca3d344a70.exe,be924fd44ff6878d0666320a6161ad70,34404,240,558,2,38,3002368,24576,8577024,11578976,8581120,0,5368709120,4096,512,4,0,0,0,5,2,11608064,512,0,3,352,2097152,4096,1048576,4096,0,16,3,4.496066708588439,7,4.277798436978492,0
e9627ebaac562067759681dceba8dde8d83b1d813af8181948c549e342f67c0e.exe,9fdd4767de5aec8e577c1916ecc3e1d6,34404,240,34,11,0,2000896,3072,0,0,8192,0,5368709120,8192,512,4,0,0,0,4,0,2023424,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,6.069511825866073,5,3.4498783715146346,0
235c665b25c1e78fed3ca96e57c374e5a416aad1d27b4ae436a1c6c58604268b.exe,8e487fecb6d9126067b432788db011de,332,224,34,48,0,7189504,87552,0,7197514,8192,7200768,4194304,8192,512,4,0,0,0,6,0,7299072,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,3.419964205041325,8,4.521530304079727,0
79a67070f0fbff66cb39f3dadd3e3565b1b1b98ed9e079562aabd90d10ad75ac.exe,59d018958d77ee68568eac6250a4224e,332,224,33166,2,25,5120,12583936,0,8396,4096,12288,4194304,4096,512,4,0,0,0,4,0,12619776,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,3.113943990250771,14,3.824218854827781,0
527d880364a9ac1bd164abf1e2670de97fec74cbca3b9416bd5e54a52c272daa.exe,5f282f5a94845d5f5d9e01a56850977d,332,224,302,48,0,152576,1536,0,160638,8192,163840,4194304,8192,512,4,0,0,0,6,0,180224,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,3.233518645575853,1,5.001116813675186,0
fde56e00761a85ad495bd2d05654f3657922f665f58edfabcf43d2fa769f0d79.exe,73a56908097ee57dd4217877aeae4641,34404,240,34,14,0,74240,5436416,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5550080,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.261148092034607,1,3.422352314730324,312
df5743b23ab9a79296cfaed04e42568823881dd0cb8cc9c53e8b4ddaf7f16b7d.exe,f79d5409ff068c80cde80b5d2a1083d5,332,224,34,48,0,2560,195584,0,10518,8192,16384,4194304,8192,512,4,0,0,0,4,0,221184,512,0,3,34112,1048576,4096,1048576,4096,0,16,3,3.600611253997005,12,5.05186084892275,0
08ccc12312e3e8f0d2bb8d05fcc478a6d4c59ad48b582b0e9e27618642a2336e.exe,fee3674c120e62835967d2d15b4c4810,332,224,259,9,0,253952,8192,499712,755776,503808,757760,4194304,4096,512,5,0,0,0,5,0,765952,4096,0,2,32768,1048576,4096,1048576,4096,0,16,3,3.8860864998875377,23,5.907020663932805,72
5ea9a5f6e8dfdebb2c87e7801439a512abc2d03e52af091f5d373cff1d1a55e5.exe,71900395fc69378bb4c3ffe70754c21c,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
6cf8c78be762a90069f6add5cf6f30171703b24495c0064c36891c537de1d3a0.exe,c63075bce46b9d214b10d6852c31d6ab,332,240,8450,8,0,1149952,4608,0,512,8192,0,4194304,8192,512,4,0,0,0,4,0,1179648,512,1172757,3,34144,1048576,4096,1048576,4096,0,16,3,1.3213727935270503,0,0.0,0
ca9f83290ef684d52030f1b5a9ac2b55d3265a1d4f6a1360c44d1fce7e9be971.exe,7a91009eb16b0e14589b042ed8597bec,34404,240,34,11,0,6144,2048,0,0,8192,0,5368709120,8192,512,4,0,0,0,4,0,24576,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,4.418795244101055,2,4.238034386932754,0
ae68aa627df4a3fd10e5416195e29203ea60227560f3e1de22fb907e86c369ad.exe,307cb41d8a71fd6e2efccf8745406f99,332,224,259,8,0,102400,68096,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,196608,512,2720626,2,0,1048576,4096,1048576,4096,0,16,4,4.910240804394977,11,2.9862557761250144,0
026da734ed88cf3db01e392c674a140c2d641bf715366fd4f3f89e5a4a18d878.exe,2016e8e61d8d9805b8bde06c8e8d2eba,34404,240,46,48,0,4688896,703488,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,5406720,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,7.182479668138387,217,3.9015433202505534,0
1899c3d1b792895c4d605bfe37d28b3deba1dd92da020408a19619e7865592b2.exe,bf1677b61dc26c2c3a2591242184b85f,34404,240,558,2,38,109568,5847552,9728,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,5881856,1024,5862162,2,352,2097152,4096,1048576,4096,0,16,11,3.7336512799373365,2,4.31820258368314,0
0947c9e3769c477b054fae25adda4e91aff1647c8422580bff39eb4bb043268d.exe,5053731b700f2bc5aa700f9134d626df,332,224,258,14,33,163328,144896,0,89568,4096,167936,4194304,4096,512,5,1,0,0,5,1,540672,1024,0,2,49472,1048576,4096,1048576,4096,0,16,6,5.1258482977522775,21,3.666370871963109,192
768ea7c6f1285d70a63d32bbd3f3a0e9c530fdbd1c16e10672c42485e35bc077.exe,fcce0a9aa496c81dceda922d4423f2ba,34404,240,34,14,0,74240,5507584,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5619712,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.2096863848619415,3,2.6234548519168097,312
c16be95ae9d0a7dd8d96898a690c34be3b258416865f1b250c3cbed936a6462d.exe,489268aa8eed93a7157fb5638b28528c,332,224,782,2,38,842240,3210752,3584,5280,4096,847872,4194304,4096,512,4,0,1,0,4,0,3239936,1024,3272325,2,320,2097152,4096,1048576,4096,0,16,10,3.8406480495664304,3,2.725298819047218,0
bb34a64365015b36edbc8a0f3a5c7a3646c6d1b0330e5e47b4afcb340adf05d4.exe,7c93c2206fd0de07383e0e1ea048f37a,332,224,259,10,0,165376,3753984,0,31806,4096,172032,4194304,4096,512,5,1,0,0,5,1,3915776,1024,237747,2,32768,1048576,4096,1048576,4096,0,16,3,4.294657189594084,9,3.5035088484694272,72
83ba83c517db02ca904926107564ff3ea77f6fe8370b7432c6dcf27c56e43fb5.exe,8c11ddde15291975503efb7715993289,34404,240,46,48,0,2350592,131584,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,2498560,512,0,2,34112,4194304,16384,1048576,8192,0,15,2,6.2683982965994876,119,3.2122020543066605,0
aa212361c56bc3c307df12dd1ef574bb21c03f28a3cacc94a5a683d217b27ebc.exe,5aece647826a6f39a8bb8b17cd4186d6,34404,240,34,14,0,47616,5436928,0,25678027,4096,0,5368709120,4096,512,6,0,0,0,6,0,29999104,1024,0,2,33120,1048576,4096,1048576,4096,0,16,10,1.0844627451039535,0,0.0,312
fbd467ce72bca00eea3aaa6f32abc8aca1a734030d082458e21e1fe91e6a8d84.exe,3d233051324a244029b80824692b2ad4,34404,240,34,14,0,69120,2624512,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,2723840,1024,0,2,33120,1048576,4096,1048576,4096,0,16,7,3.293126460949002,0,0.0,312
b1c5fd5c0f6a2760eb638414d9bf9b7536b81f45edbd9d509dd085346c67a6ae.exe,18d05e20731583a22b495d0d1f107c5b,332,224,271,6,0,26112,162816,1024,13128,4096,32768,4194304,4096,512,4,0,6,0,4,0,348160,1024,0,2,34112,1048576,4096,1048576,4096,0,16,5,3.950172783411754,17,3.5981650150840783,0
7870d51e2ec6a82fede5bcb9a3dd55c530354b9847b1342e15bfd9f6dc5b40fb.exe,599d2d45fa16bd871c7f4d57533fc0a4,34404,240,35,14,0,33280,13436416,0,22851182,4096,0,5368709120,4096,512,6,0,0,0,6,0,26951680,1024,0,2,33056,1048576,4096,1048576,4096,0,16,10,1.4024437399950274,11,5.179597246109204,312
0097a9426a4c40673425c9d58f0bc7b724ffcf06eb816a527db36bc68053f6b7.exe,962b07e17326c1141654532f4f307d4e,332,224,259,10,0,159232,3735552,0,23746,4096,163840,4194304,4096,512,5,1,0,0,5,1,3887104,1024,210845,2,32768,1048576,4096,1048576,4096,0,16,3,4.482423647592914,8,3.0895147761836093,72
f7480141db0a38a8f9e44ecf304637c93ece31b915e40d0bed63e1ce7a424ed3.exe,d62bca8ebcc022080e830b1d43ec5a54,34404,240,558,2,38,125440,6016512,11776,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,6053888,1024,6042534,2,352,2097152,4096,1048576,4096,0,16,11,3.7368941637421114,2,4.31820258368314,0
54c7a21de074152b11a9aefb278508706176189c322c08fc2e56fec1a7f9169b.exe,828dda50caa47e37c427142e216c373f,34404,240,558,2,38,109568,10303488,10752,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,10342400,1024,10324671,2,352,2097152,4096,1048576,4096,0,16,11,3.967675715094936,16,4.753345991581232,0
31def087dfc8285bb7eca20cbb39df6181998dd0ad141de949aaf123d6c27fd3.exe,cc8bb4cccd42c5100ecbdca63ae4dc87,34404,240,8226,14,39,60416,55296,0,5116,4096,0,6442450944,4096,512,6,0,0,0,6,0,135168,1024,0,2,352,1048576,4096,1048576,4096,0,16,7,4.124678802235098,1,4.8858005160656415,320
ca7889d0eef0b84b31b707105c710e793aa02f3a1ca8d48294f8a488ef2526fa.exe,8eee0f0bcbb9d63691ac5cda65dfc44c,34404,240,34,14,0,17408,2577920,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,2625536,1024,0,2,33120,1048576,4096,1048576,4096,0,16,7,3.069168425208019,0,0.0,312
36ae3adeedb8b4009608d5165976b3e2de125a20da32e5474159d346b4a144a8.exe,3255f157fcb696b3a517e1428aad35ee,332,224,259,10,0,132608,5082624,0,27997,4096,139264,4194304,4096,512,5,1,0,0,5,1,5210112,1024,314063,2,33024,1048576,4096,1048576,4096,0,16,4,4.3168667141691985,28,2.9288724250026483,72
a3a4e375cc90d04d4ce0050402973275b547bfec2f78b792f42078d615606d3c.exe,9bcfdd846d9d839477d8b48c8e94e118,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
d38f294cf55a212029f1ac9c6142796b0fea62b8d25b05b657c3ae0b1e9679be.exe,45118e9f5c5aeb08ce406ca40c80ba66,332,224,259,9,0,253952,8192,499712,755776,503808,757760,4194304,4096,512,5,0,0,0,5,0,765952,4096,0,2,32768,1048576,4096,1048576,4096,0,16,3,3.8860864998875377,23,5.907020663932805,72
7a49266816bb7b05db0c1e9a5a7100a7f70968b335cb19a55fee619f20d27035.exe,2943372a2fb0a4784b5f4e3e4afbec3a,332,224,258,14,34,143872,74240,0,33206,4096,151552,4194304,4096,512,6,0,0,0,6,0,233472,1024,0,2,33088,1048576,4096,1048576,4096,0,16,5,5.250236389598754,1,4.9116145157351045,192
74895cc8a75a906c088dcb303aadb2967fcd9469eb70a7979351421a33e439f3.exe,dd5fdaf7d0f6c0cbb695695ed546f54b,34404,240,34,14,0,68608,5437952,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5541888,1024,0,2,33120,1048576,4096,1048576,4096,0,16,7,3.260464879732377,0,0.0,312
c45f7a52901b74e468b972cf7deb31297a5b5ad52c43fd2f73be3bede5ffd269.exe,512fbc039f55ef4012b11cd15c54e2a0,34404,240,558,2,38,45056,3813888,3584,5344,4096,0,5368709120,4096,512,4,0,0,0,5,2,3842048,1024,3859765,2,352,2097152,4096,1048576,4096,0,16,11,3.321378375826057,8,2.9263201712620166,0
29b5468c799dbba5a156b67c04f3082f41c647c0cf9330e824f57d456d2e234e.exe,fd62ca5f21aac12863c9473fe09f987d,34404,240,46,8,0,2639360,245248,0,0,8192,0,4194304,8192,512,4,0,0,0,6,0,2899968,512,0,2,34144,4194304,16384,1048576,8192,0,16,2,7.136087986658481,12,5.619873792181365,0
2f48835703e7270d838e04cd49764f3b53879beb09036e2f957b21024b4dcd2f.exe,0079651a4bedac8a5f8df80484ad5efa,34404,240,558,2,38,110592,10246656,10752,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,10285056,1024,10288840,2,352,2097152,4096,1048576,4096,0,16,11,3.7383645137748274,2,4.31820258368314,0
8dd36a9b8a11b166aab0584253115650ec392591e7958c0cba3f1adef483f402.exe,7769e93085751e0b35729827dc22e8d5,332,224,271,6,0,27136,187904,2048,13613,4096,32768,4194304,4096,512,4,0,6,0,4,0,307200,1024,6583459,2,34112,1048576,4096,1048576,4096,0,16,5,4.136861903769805,9,3.90339567215642,0
ab636afce7424bcbdc93485835088b2594011df6a55346cde38fb6d3423eb820.exe,58d28558b5e2ffbb0238ed852b0fccf4,332,224,258,14,0,304128,8631808,0,173678,4096,311296,4194304,4096,512,5,1,0,0,5,1,8970240,1024,10252526,2,33088,1048576,4096,1048576,4096,0,16,7,5.07004693471238,33,3.053557025187187,92
54fc0c13fb380fae11507d3f853c1ef4818b8f87169e6912ad56dbaaf520512d.exe,7bb9ec0d09f2d1bffa9c2e1925d6d5ca,34404,240,34,48,0,675840,1536,0,0,8192,0,5368709120,8192,512,4,0,0,0,6,0,696320,512,0,2,34144,4194304,16384,1048576,8192,0,16,2,5.965407666674733,2,4.090063155534929,0
a5a89c629cee28a3fce078e22ca812cc809a7342c6008919df7309ec36d51b52.exe,0288db994ebed1c1ac713d0c059db1dd,34404,240,46,11,0,4268032,1536,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,4284416,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,5.722303442675939,5,3.10571309258568,0
b45152b6f575816c3d86ce8bb35fff917e6535de4ae84c04a4b97970ed0e8109.exe,caa5d4bc40598d0896c79a5ffc90e301,34404,240,558,2,38,110592,10246656,10752,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,10285056,1024,10310068,2,352,2097152,4096,1048576,4096,0,16,11,3.750842773985508,2,4.303270216630282,0
71753ecf59a77395e89a84750dfe589d2bca15511105b79139777bbeacc4d916.exe,2c6d46221dd58ba10d44707d2601ccb4,34404,240,35,14,0,37376,5426176,0,17521058,4096,0,5368709120,4096,512,6,0,0,0,6,0,24428544,1024,0,2,33056,1048576,4096,1048576,4096,0,16,10,4.429086939462526,1,3.3646999846953025,312
686b74c3a2d41cfde96c2b3bd0a67d600bf03ad097b1344c940b67c173df654e.exe,a58c21d9d6fed2c3600f29e67f48e7ce,332,224,259,8,0,112128,38400,0,113455,4096,118784,4194304,4096,512,4,0,0,0,4,0,180224,512,2685981,2,0,1048576,4096,1048576,4096,0,16,4,4.973482325855815,6,3.5632173578497057,0
6063f4a85853fc5f0e09968c9d06c0fdae1d9651f7a73e2d10dc2916c109dd51.exe,3f5f0392410c7d6a2cb1038cb088c1c5,332,224,770,14,24,338432,1265152,0,12890699,4096,344064,4194304,4096,512,6,0,0,0,6,0,12976128,512,6745408,2,33024,1048576,200704,1048576,4096,0,16,3,6.966841679913608,23,1.6944789212427949,0
b753eedd64d3a9cf880809c97a60c0a625f5f05b1d3735460f9c3cf73649f54a.exe,38e5fb5f909fbc75e4ad9018ae60e233,34404,240,34,14,29,1990656,4096,6340608,8332752,6344704,0,5368709120,4096,512,6,0,0,0,6,0,8339456,4096,0,3,33120,1048576,4096,1048576,4096,0,16,3,3.918060254318498,2,4.143986196436287,312
b6e11ec3abe0321574219fa4884dbe4233ad23ead792fc8a05ee4f83f33b8533.exe,73abf40e34763699f0f00f1d277945a2,332,224,259,10,0,178688,3796992,0,32373,4096,184320,4194304,4096,512,5,1,0,0,5,1,3969024,1024,289002,2,32768,1048576,4096,1048576,4096,0,16,3,4.677641113290939,41,2.883139258685345,72
5480033f4f26e1c4c664b35133c406aed16c80be942a475ca53b723800cad6ae.exe,5807bf1a567e00924a40a9ffbcda5ca7,34404,240,34,14,37,1595904,1470464,0,432452,4096,0,5368709120,4096,512,6,0,0,0,6,0,3149824,1024,3075690,3,33120,1048576,4096,1048576,4096,0,16,8,5.162155549359945,1,3.5554635124051086,320
402f8ae71cdd4c4a8ddcbeb123879824d9c40bd6d8c8d04f1e6575c049105eea.exe,8186758bf8fadd534337f4724ffb2e10,34404,240,46,6,0,2657280,519680,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,3194880,1024,0,2,34112,1048576,4096,1048576,4096,0,16,3,6.90101076679672,167,3.1936450022184406,0
e4ba43dc277e470e668df7507af2bdb30c7bca40393e5f76a096408f1e04cb5c.exe,669830989c388ee7690a4e15827ef078,34404,240,34,11,0,1997312,2048,0,0,8192,0,5368709120,8192,512,4,0,0,0,4,0,2015232,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,5.683241223500711,2,4.154542364386048,0
a6e01d773085271711a552e18f10641fd66e6e8e3492a640903cc6f4a8276ee0.exe,4c064d4dc37c58928e477d87356ef451,34404,240,34,14,40,11972608,3661312,0,51521,4096,0,5368709120,4096,512,6,0,0,0,6,0,15659008,1024,0,3,33120,1048576,4096,1048576,4096,0,16,12,4.003364575716814,7,4.255583762124414,320
7f5aa719f31ebb7321c153e987280bd544e4be77a92d652d623120f0c95c0f3c.exe,33194686a06f5a367fcb249e944089ab,332,224,259,10,0,179712,3822080,0,32309,4096,184320,4194304,4096,512,5,1,0,0,5,1,3993600,1024,310080,2,33024,1048576,4096,1048576,4096,0,16,3,4.653951671250732,50,2.8807527800191974,72
63ce5a5c895df81cf05bd0d93f568f5d0f0008bb02c47fa0ce19af76c724cc1d.exe,0603ce41d19c5ed6f06d28d7c1a0d8fe,332,224,259,8,0,102400,38400,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,163840,512,6848251,2,0,1048576,4096,1048576,4096,0,16,4,5.190696883554581,7,3.5535435676107903,0
5706c6f5421a6a34fdcb67e9c9e71283c8fc1c33499904519cbdc6a21e6b071c.exe,daaff76b0baf0a1f9cec253560c5db20,332,224,258,9,0,987648,1371136,0,877320,4096,995328,4194304,4096,512,5,0,0,0,5,0,2392064,1024,2436116,2,33088,1048576,4096,1048576,4096,0,16,5,6.387716539980694,2,6.390223409798272,72
1b0c9f3f22d25cd518e480798ee44e8876107b2d37b2e92997c039d4a6c69db1.exe,0958fa69ba0e6645c42215c5325d8f76,34404,240,559,6,0,5632,2227712,0,8954,4096,0,4194304,4096,512,4,0,0,0,4,0,2248704,1024,2260624,2,0,1048576,4096,1048576,4096,0,16,4,3.6517273955578284,0,0.0,0
070aeb4f3a80c58bd1d1b719de4a66afcc055141e71aa35b9e6e1a0b092feb6a.exe,e913883eb10ba5b79d8c3bdb9d544fde,332,224,303,6,0,104448,60416,0,84180,4096,110592,4194304,4096,512,4,0,0,0,4,0,192512,1024,575242,2,0,1048576,4096,1048576,4096,0,16,5,3.4099091277152938,14,3.2215714280924415,0
93b23a6c53538ac84e7d374ad19c7e427f04e08ae3ebb72c8c6ee8f125c4b33c.exe,5ecfc245636e3740f27ae5fe6a964bc3,332,224,259,8,0,102400,38912,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,167936,512,2692571,2,0,1048576,4096,1048576,4096,0,16,4,5.284810838984096,7,3.9136214166660173,0
72eec8bbc11e7e184649111b6be19f254b54e1b1f955cf12b7bdcbe7a6c208c0.exe,61c79ecb54722978e1cce297f460ae1c,332,224,259,10,0,120320,32209920,0,5687,4096,126976,4194304,4096,512,5,1,0,0,5,1,32321536,1024,204154,2,32768,1048576,4096,1048576,4096,0,16,4,4.896836652923635,18,3.901828018714559,0
129d4c8ad578c860011f4a4a66a650d502791ec3b7ad73214aae81a6ba3af32a.exe,21ce872cb2de555ba869966f19682485,332,224,259,12,0,83456,3172864,0,39328,4096,90112,4194304,4096,512,5,1,0,0,5,1,3268608,1024,339503,2,32768,1048576,4096,1048576,4096,0,16,7,2.9989628834493556,22,2.910402219963645,72
58f64e4083fa288b091dc0d29a050da9cd09e4ee6607aff2e5fa5ffbe2c7a887.exe,2283f11e692747d6de67bedc4f5811e0,332,224,258,14,29,142848,184832,0,3611624,4096,147456,4194304,4096,512,6,0,0,0,6,0,7081984,1024,4540746,2,33088,1048576,4096,1048576,4096,0,16,8,4.189793658365068,2,4.173744002531593,188
bbe03529b28557142c18ab676bbcf5c60d6609a641d09695096c61175688c064.exe,be4a08fd694ea3e090f8dbf7937577a5,34404,240,547,14,0,751616,5599232,0,6378002,4096,0,5368709120,4096,512,6,0,0,0,6,0,6385664,512,0,2,33056,1048576,53248,1048576,4096,0,16,3,4.638977815117541,0,0.0,0
ed3d90b7e5e3faae282df12475be3fddb798d83d5161ff56d40e752a8c758f69.exe,4416fff74b6fe6a2c60cfbb189d3d5fb,34404,240,34,14,29,230912,115712,0,3364315,4096,0,5368709120,4096,512,6,0,0,0,6,0,5152768,1024,0,3,33120,1048576,4096,1048576,4096,0,16,8,1.19538822614734,0,0.0,312
ca0331ec9c8eb2e67a05a69b85820325991ddc73eb82fb24be527922cb1e3ba1.exe,725af00614f3558703ad172c7b938704,34404,240,34,48,0,3151360,94208,0,0,8192,0,5368709120,8192,512,4,0,0,0,6,0,3260416,512,0,2,34144,4194304,16384,1048576,8192,0,16,2,7.545235657307706,9,4.3203364126544965,0
cd546894a737663aacacc3c3ebe2ea85c26bd5790a57ede5913355a15deac30f.exe,216a2da65d049f3aa4a73c6ce599bfdc,332,224,258,14,0,32768,1875456,0,17520,4096,36864,4194304,4096,512,5,1,0,0,5,1,1916928,1024,0,2,34112,1048576,4096,1048576,4096,0,16,4,6.35336615860204,0,0.0,0
ab0ca1d93238d0efc02a41a7b311efe3fc07c042f22d0608d33ea5313a667e55.exe,8083fed730e151bf47528621db8e7ff8,34404,240,34,48,0,673792,1536,0,0,8192,0,5368709120,8192,512,4,0,0,0,6,0,696320,512,0,2,34144,4194304,16384,1048576,8192,0,16,2,5.977086823556593,2,4.096370607260918,0
391210b85b13f4cc289a1243f0716c4c243a61073d370fe3dbb06e89e2335019.exe,900fe86dd730d669485d3c54049a639a,34404,240,46,6,0,2274816,308736,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,2605056,1024,0,2,34112,1048576,4096,1048576,4096,0,16,3,6.37097509909308,12,3.98727383098822,0
40331d6e3d18c61d5591aa85fc455f6674e78924ce4660ce18221aa49f696779.exe,2f03ead3988fc2b5e16470ed0a96557d,332,224,258,14,16,322048,244736,0,243441,4096,327680,4194304,4096,512,5,1,0,0,5,1,602112,1024,0,2,33088,1048576,4096,1048576,4096,0,16,5,5.617059481563631,141,5.170037726048965,160
458959908c755b45d458ad991a31ee102c2a44ca7f1efebd3a1b8098a2bbc05e.exe,d514ccd48d76012d711c0e7205a7219d,332,224,34,48,0,13312,2048,0,21430,8192,24576,4194304,8192,512,4,0,0,0,6,0,40960,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,3.17855563848291,2,4.122522984368731,0
7fd525394f449871ea7be96a66ddc1ff6cb498aaaee85549cae392a782670780.exe,b7250436469d05b646b54b00ccb74d7e,332,224,259,8,0,102400,38400,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,163840,512,4440175,2,0,1048576,4096,1048576,4096,0,16,4,5.18640190321702,7,3.5584494106784823,0
f45992d5769523b5380d45fe1a40f2c921eabf98b695d2c2b272bcde12cab75e.exe,c952383a9e62b399001ebbb03468d786,332,224,258,14,0,32768,1875456,0,17520,4096,36864,4194304,4096,512,5,1,0,0,5,1,1916928,1024,0,2,34112,1048576,4096,1048576,4096,0,16,4,6.355381145317085,0,0.0,0
3c59d1fb037cdd40dc65645eb9c282702c09df3759a5e1b0da7f8446d02f0ee3.exe,d271a062a4bee8c97e07c5f3c3876329,332,224,302,48,0,38912,19968,0,46782,8192,49152,4194304,8192,512,4,0,0,0,6,0,81920,512,80829,2,34144,1048576,4096,1048576,4096,0,16,3,3.5610382699861503,7,4.243628451221457,0
f9194db6a27bfd9322186caf3fa8337f6b5197301798818920e84724362ee801.exe,a29d18fc01ea1ed5a6c241d4c6b31de3,332,224,34,48,0,171520,2048,0,179358,8192,180224,4194304,8192,512,4,0,0,0,4,0,196608,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,3.625728782392144,2,4.240843187387043,0
07c7cc0204e8dda9cc3395f0cb8ba2dcacfb25f43349dcc3dc068d007d66518b.exe,bdd3f7efd5f6488ff837f4f4cb4477cf,332,224,34,48,0,418816,73216,0,426718,8192,434176,4194304,8192,512,4,0,0,0,6,0,516096,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,4.288677539415758,13,4.083686088670177,0
0670da9632a6639007d68c910a1bfdcca8ab9157324a65ce45bda3136f365a3c.exe,303359be5a96f2404af7e635640b257d,332,224,302,48,0,39424,101888,0,47166,8192,49152,4194304,8192,512,4,0,0,0,6,0,163840,512,155773,2,34144,1048576,4096,1048576,4096,0,16,3,3.8267147398530366,7,5.08574527994257,0
9eaaadf3857e4a3e83f4f78d96ab185213b6528c8e470807f9d16035daadf33d.exe,06560b5e92d704395bc6dae58bc7e794,332,224,259,9,0,60928,28672,0,31040,4096,65536,4194304,4096,512,5,0,0,0,5,0,94208,1024,0,2,33024,1048576,4096,1048576,4096,0,16,3,5.726887117162899,0,0.0,0
1a089c8808acf7d3a83c0524e07bd0bb888ab3c987d109bae0613e456c08f32f.exe,31bbb64aa3c1753cd99c865869b58023,332,224,271,6,0,45056,40960,0,4603992,4096,49152,4194304,4096,4096,4,0,0,0,4,0,7503872,4096,0,2,0,1048576,4096,1048576,4096,0,16,8,3.491923280277141,1,3.499912596930692,0
